text,bad,toxic,non-toxic
Bien vu les newz ! Est ce que t aurais une update sur leur smart contracts ? C est quand l airdrop pour les chemises ? Je veux faire le beau au rocma,,,
"Deter comme toujours, hold ! Merci charlie",,,
"Oui, motivée... merci pour les news.",,,
on sera tous refait.. dans quelques années  je valide à 100%l&#39;essentiel c&#39;est de ne pas faire le débile à vendre quand ça se casse la gueule et à acheter quand le soleil brille,,,
Merci Charlie! J’me suis lancé sur l’ico d’artrade! Très beau projet que tu avais présenté y a 4 semaines. Merci à toi,,,
"Hello Charlie! A quand tes chemises vendues en crypto? Il me reste du shiburn  merci pour la vidéo l’ami, super comme toujours!",,,
"On recharge Charlie, suis deter de ouf",,,
BEAR MARKET ON VEUT PAS DE TOI POUR L&#39;INSTANT PAAARS,,,
"Moi aussi je recharge régulièrement, on va finir sur la paille Charlie",,,
,,,
First  merci Charlie ! À demain,,,
i make easy 10x on many of these meta gamefi plays. super low risk bc you dont have to bet much 1-20k and if it collapses o well. one good one will easily wipe out any small losses,,,
Why there is land limitation? Why this is not in 3D if there is no gravity?,,,
"Hello, I&#39;m new to Biticon trade and I&#39;ve been making huge losses but recently i see a lot of people earning from it. Please can someone tell me what to do?",,,
"I feel like I just came through a dimensional rift into a world where no one has ever played an MMORPG before...No one ever heard of World of Warcraft, Minecraft, Rust...BREAKING NEWS: &quot;This is a virtual world and this is my avatar, we&#39;re in a metaverse&quot; Company tries to rebrand Unity asset flip looking trash, running at 10fps as a metaverse...",,,
It&#39;s strange how people talk about all the profit they have been making through trading of bitcoin and real estate investment’s While I&#39;m here not making any profit at all. Can someone put me through on the right path .,,,
So they cloned minecraft and are charging ppl out the wazoo to play. What am l missing?,,,
"so.....zuckburg and friends basically recreated their childhood memories of 2000&#39;s SecondLife, and gave it a new name? yeah, P.T.Barnum had it right all along &quot;there&#39;s a sucker born every minute.&quot; or as i like to call it...&quot;when normie squares discover gaming culture for the first time, and get stupid.&quot;",,,
"If you want to know whether this metaverse thing is going to be just a fad/scam or a successful product, you should answer what problem is it trying to solve. I don&#39;t see any major problem that is going to be solved by living in a simulated world.",,,
Millions of dollars huh? It&#39;s quite a scam.,,,
"makes more sense then NFT&#39;s where you pay for a picture and the only thing you get is the receipt, not the actual picture.The value however is exactly the same --&gt; 0",,,
Oren Alexander is not a real human The AI is making its move folks,,,
"3-4 Years ago I would&#39;ve scanned for the onion waterstamp, but now? Sure of course this is a thing",,,
i think its interesting but not what id believe is the future of decentralized work space,,,
"Didi boomers just discover Second Life, VR chat  and stuff, and are throwing random milions in it? Wondering how they ruined the world huh?",,,
second life did this 18 years ago,,,
"oh yeah,... stupid people losing money,.. got to love them. btw those 90&#39;s graphics look amazing.",,,
So this is Second LIfe made by FaceBook... WTF world,,,
Second life copy,,,
"sweet gfx, not.",,,
"Bubbles, bubbles everywhere. It&#39;s madness and the only people getting rich are insiders and scammers. None of this sustainable.",,,
"Yo, who wants to crash the metaverse market by copy pasting assets and reselling them for a lower price?",,,
These people never played WoW?,,,
"This is just any illusion on top of another illusion. Turn off your phones and computers and connect physically, or we&#39;ll end up in pods just keeping our brains alive while we roam like lost souls in a matrix prison.",,,
This will never take,,,
"This ain&#39;t it chief, you wasted your millions.",,,
"I have a rock, anyone wanna buy my rock ?",,,
WOW I am so embarrassed for you CNBC. Who knew you could connect with ppl in a virtual world from all across the planet. Sounds like the future. Except to the hundreds of millions of ppl that have been doing it for the last 20 years.,,,
"Project Entropia video game, someone from Miami paid $100,000 for a Space Station.",,,
This guy can&#39;t wrap his head around the potential yet. Check out NFT Worlds guys. NFT world&#39;s is extremely undervalued compared to decentraland and sandbox. 1 world is bigger than the entire sandbox and decentraland. You can subdivide your world and sell parcels. Nft world&#39;s!!!,,,
No real land. Thanks bc u have never played VR. But are you now and u don’t even know it?,,,
Didn&#39;t MMO&#39;s exist 30 years ago? They&#39;re acting like this is ground breaking.,,,
They are building your matrix  folks...the shot is connecting you dopes to the interwebs.  Y&#39;all are f&#39;ed.,,,
Literally playing 2nd life.  OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOFExcited for the crash.,,,
Acting like this is new. Second Life?,,,
,,,
It doesn&#39;t even look good. Given that Zuck doesn&#39;t understand what it means to be human I&#39;m not surprised.,,,
&quot;You&#39;ll own nothing and you&#39;ll be happy&quot;- New world order,,,
This belongs on a TV in the background of the original Robocop,,,
this is what happens when billionaires get ahold of a VR headset. they see dollars. not fun.,,,
i laughed too hard and sad like at this twice,,,
How is this different than Second Life?  It&#39;s like deja vu all over again.,,,
I’d rather buy real estate in Star Wars Galaxies than this bloated POS.,,,
"Metaverse is gonna explode higher and rocket higher fueled by covid and the virtual needs for party and gathering. I invested over $1000 on MANA today, expecting it to go up at least 1000% in the new few years. Wait and see.",,,
"what if power and computer, GPUs go dark...?...i care about real world only...because we need real world in order to have crypto/metaverse world...dont be fooled...but i will invest in crypto",,,
I can create my own digital lands and sell them...crazy world...,,,
"I already have a slight headache thinking of being in a anti physical ,artificial reality world of cartoon people ... cant imagine having something on my eyes for hours playing into fantasy... that&#39;s a illusion that is based on delusions",,,
"&lt; Leaving it in investments rather than my bank accounts has been very remunerative. As A Retiree, I&#39;m earning serious passive income from home &gt;",,,
Metaverse lol... like a grown up game... and for rich people I can see $500000 for a piece of land isn&#39;t nothing... average people can&#39;t do everything that&#39;s pocket change to others.. already the developers are trying to get people to buy into the hype And go into their wallets as they pass the collection plate...,,,
